Job Number,Part Number,Due Date,Priority,Quantity,WorkCenter,Run Time,Setup Time,Place,Customer
MO-250317000450,M0101-8943,03/05/2025,1568,1,小立加_北京,1,0.5,北京,0
MO-250317000449,M0101-8943,03/05/2025,1569,1,小立加_北京,1,0.5,北京,0
MO-250317000448,M0101-8943,03/05/2025,1570,1,小立加_北京,1,0.5,北京,0
MO-250328001495,M0106-005309,03/05/2025,1571,2,立车KV600_北京,1.32,0.56,北京,0
MO-250319001244,M0106-005309,03/05/2025,1572,2,立车KV600_北京,1.32,0.56,北京,0
MO-250407003049,M0101-5995,03/05/2025,1573,1,I630柔性线_北京,7,0.5,北京,0
MO-250319001228,M0106-001851,03/05/2025,1574,1,北村800_北京,4.7,0,北京,0
MO-250314007937,M0106-001851,03/05/2025,1575,1,北村800_北京,4.7,0,北京,0
MO-250314007936,M0106-001851,03/05/2025,1576,1,北村800_北京,4.7,0,北京,0
MO-250317000451,M0101-8943,03/05/2025,1577,1,小立加_北京,2.75,0.5,北京,0
MO-250317000450,M0101-8943,03/05/2025,1578,1,小立加_北京,2.75,0.5,北京,0
MO-250317000449,M0101-8943,03/05/2025,1579,1,小立加_北京,2.75,0.5,北京,0
MO-250317000448,M0101-8943,03/05/2025,1580,1,小立加_北京,2.75,0.5,北京,0
MO-250403000351,M0106-006547,03/05/2025,1581,1,小立加_北京,0.25,0.1,北京,0
MO-250317000509,M0102-2159,04/05/2025,1582,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000508,M0102-2159,04/05/2025,1583,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000507,M0102-2159,04/05/2025,1584,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000506,M0102-2159,04/05/2025,1585,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000505,M0102-2159,04/05/2025,1586,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000504,M0102-2159,04/05/2025,1587,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000503,M0102-2159,04/05/2025,1588,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000502,M0102-2159,04/05/2025,1589,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000501,M0102-2159,04/05/2025,1590,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000500,M0102-2159,04/05/2025,1591,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000499,M0102-2159,04/05/2025,1592,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000498,M0102-2159,04/05/2025,1593,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000496,M0102-2159,04/05/2025,1594,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000495,M0102-2159,04/05/2025,1595,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000494,M0102-2159,04/05/2025,1596,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000493,M0102-2159,04/05/2025,1597,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000492,M0102-2159,04/05/2025,1598,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000491,M0102-2159,04/05/2025,1599,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000490,M0102-2159,04/05/2025,1600,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000489,M0102-2159,04/05/2025,1601,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000488,M0102-2159,04/05/2025,1602,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000487,M0102-2159,04/05/2025,1603,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000486,M0102-2159,04/05/2025,1604,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250401000008,M0106-006444,04/05/2025,1605,1,小五轴_北京,0.5,0.5,北京,0
MO-250317000451,M0101-8943,04/05/2025,1606,1,小立加_北京,0.49,0.5,北京,0
MO-250317000450,M0101-8943,04/05/2025,1607,1,小立加_北京,0.49,0.5,北京,0
MO-250317000449,M0101-8943,04/05/2025,1608,1,小立加_北京,0.49,0.5,北京,0
MO-250317000448,M0101-8943,04/05/2025,1609,1,小立加_北京,0.49,0.5,北京,0
MO-250401000008,M0106-006444,04/05/2025,1610,1,小立加_北京,1.1,0,北京,0
MO-250401000008,M0106-006444,04/05/2025,1610,1,小立加_北京,1.1,0,北京,0
MO-250407003049,M0101-5995,04/05/2025,1611,1,I630柔性线_北京,1.17,0.5,北京,0
MO-250330000641,M0106-002380,04/05/2025,1612,1,小立加_北京,7.66,0.54,北京,0
MO-250330000640,M0106-002380,04/05/2025,1613,1,小立加_北京,7.66,0.54,北京,0
MO-250330000639,M0106-002380,04/05/2025,1614,1,小立加_北京,7.66,0.54,北京,0
MO-250330000638,M0106-002380,04/05/2025,1615,1,小立加_北京,7.66,0.54,北京,0
MO-250330000637,M0106-002380,04/05/2025,1616,1,小立加_北京,7.66,0.54,北京,0
MO-250330000636,M0106-002380,04/05/2025,1617,1,小立加_北京,7.66,0.54,北京,0
MO-250314007943,M0106-002380,04/05/2025,1618,1,小立加_北京,7.66,0.54,北京,0
MO-250408001423,M0202-106917,04/05/2025,1619,1,哈廷&协鸿_沈阳,1.9,0.3,沈阳,0
MO-250408001423,M0202-106917,04/05/2025,1619,1,哈廷&协鸿_沈阳,1.3,0.3,沈阳,0
MO-250408001421,M0202-106915,04/05/2025,1620,1,哈廷&协鸿_沈阳,1.9,0.3,沈阳,0
MO-250408001423,M0202-106917,04/05/2025,1621,1,DMU80P（电）_沈阳,0.7,0.6,沈阳,0
MO-250407003049,M0101-5995,04/05/2025,1622,1,立车KV1000_北京,5,1.5,北京,0
MO-250226000953,M0101-8934,04/05/2025,1623,1,北村800_北京,4.56,0,北京,0
MO-250408001421,M0202-106915,04/05/2025,1624,1,哈廷&协鸿_沈阳,1.3,0.3,沈阳,0
MO-250226001059,M0106-003423,04/05/2025,1625,1,I630柔性线_北京,3.5,0.5,北京,1
MO-250226001058,M0106-003423,04/05/2025,1626,1,I630柔性线_北京,3.5,0.5,北京,1
MO-250408001423,M0202-106917,04/05/2025,1627,1,立车_沈阳,1.965,0.5083,沈阳,0
MO-250226000953,M0101-8934,04/05/2025,1628,1,北村800_北京,7.52,0,北京,0
MO-250314007910,M0106-000844,04/05/2025,1629,6,小立加_北京,4.8,0.2,北京,0
MO-250408001421,M0202-106915,04/05/2025,1630,1,立车_沈阳,0.7417,0.4917,沈阳,0
MO-250226001059,M0106-003423,04/05/2025,1631,1,北村800_北京,13.3,0.5,北京,1
MO-250226001058,M0106-003423,04/05/2025,1632,1,北村800_北京,13.3,0.5,北京,1
MO-250317000497,M0102-2159,04/05/2025,1633,1,小立加_北京,1.9,0.3,北京,0
MO-250314007910,M0106-000844,05/05/2025,1634,6,小立加_北京,1.8,0.2,北京,0
MO-250408001421,M0202-106915,05/05/2025,1635,1,立车_沈阳,0.505,0.4417,沈阳,0
MO-250329000933,M0101-4289,05/05/2025,1636,2,小五轴_北京,0.4,0.1,北京,0
MO-250317000497,M0102-2159,05/05/2025,1637,1,小立加_北京,3.75,0.4,北京,0
MO-250329000933,M0101-4289,05/05/2025,1638,2,小五轴_北京,0.7,0.8,北京,0
MO-250408001423,M0202-106917,05/05/2025,1639,1,立车_沈阳,0.7417,0.4917,沈阳,0
MO-250407003042,M0101-4289,05/05/2025,1640,1,小五轴_北京,0.2,0.1,北京,0
MO-250407003042,M0101-4289,05/05/2025,1640,1,小五轴_北京,0.35,0.8,北京,0
MO-250329000933,M0101-4289,05/05/2025,1641,2,立车KV600_北京,1.04,0.9,北京,0
MO-250407003042,M0101-4289,05/05/2025,1642,1,立车KV600_北京,0.52,0.9,北京,0
MO-250408001422,M0202-106916,05/05/2025,1643,1,哈廷&协鸿_沈阳,7.1833,0.2917,沈阳,0
MO-250408001421,M0202-106915,05/05/2025,1644,1,立车_沈阳,0.4983,0.025,沈阳,0
MO-250408001420,M0202-106914,05/05/2025,1645,1,立车_沈阳,1.3233,0.0583,沈阳,0
MO-250408001423,M0202-106917,05/05/2025,1646,1,立车_沈阳,0.505,0.4417,沈阳,0
MO-250408001420,M0202-106914,05/05/2025,1647,1,哈廷&协鸿_沈阳,7.1833,0.2917,沈阳,0
MO-250408001422,M0202-106916,05/05/2025,1648,1,哈廷&协鸿_沈阳,1.1083,0.075,沈阳,0
MO-250408001421,M0202-106915,05/05/2025,1649,1,DMU80P（电）_沈阳,0.7,0.6,沈阳,0
MO-241030000086,M0101-3941,05/05/2025,1650,1,I630柔性线_北京,2.5,0.5,北京,1
MO-241030000085,M0101-3941,05/05/2025,1651,1,I630柔性线_北京,2.5,0.5,北京,1
MO-241030000084,M0101-3941,05/05/2025,1652,1,I630柔性线_北京,2.5,0.5,北京,1
MO-250330000641,M0106-002380,05/05/2025,1653,1,小立加_北京,3.2,0.2,北京,0
MO-250330000640,M0106-002380,05/05/2025,1654,1,小立加_北京,3.2,0.2,北京,0
MO-250330000639,M0106-002380,05/05/2025,1655,1,小立加_北京,3.2,0.2,北京,0
MO-250330000638,M0106-002380,05/05/2025,1656,1,小立加_北京,3.2,0.2,北京,0
MO-250330000637,M0106-002380,05/05/2025,1657,1,小立加_北京,3.2,0.2,北京,0
MO-250330000636,M0106-002380,05/05/2025,1658,1,小立加_北京,3.2,0.2,北京,0
MO-250314007943,M0106-002380,05/05/2025,1659,1,小立加_北京,3.2,0.2,北京,0
MO-250226001059,M0106-003423,05/05/2025,1660,1,北村800_北京,14.5,0.5,北京,1
MO-250226001058,M0106-003423,05/05/2025,1661,1,北村800_北京,14.5,0.5,北京,1
MO-241030000086,M0101-3941,05/05/2025,1662,1,北村800_北京,3.3,0,北京,1
MO-241030000085,M0101-3941,05/05/2025,1663,1,北村800_北京,3.3,0,北京,1
MO-241030000084,M0101-3941,05/05/2025,1664,1,北村800_北京,3.3,0,北京,1
MO-250408001423,M0202-106917,05/05/2025,1665,1,立车_沈阳,0.4983,0.025,沈阳,0
MO-250408001421,M0202-106915,05/05/2025,1666,1,立车_沈阳,1.965,0.5083,沈阳,0
MO-250408001422,M0202-106916,05/05/2025,1667,1,立车_沈阳,1.3233,0.0583,沈阳,0
MO-250408001420,M0202-106914,05/05/2025,1668,1,哈廷&协鸿_沈阳,1.1083,0.075,沈阳,0
MO-241030000086,M0101-3941,05/05/2025,1669,1,北村800_北京,4.5,0,北京,1
MO-241030000085,M0101-3941,05/05/2025,1670,1,北村800_北京,4.5,0,北京,1
MO-241030000084,M0101-3941,05/05/2025,1671,1,北村800_北京,4.5,0,北京,1
MO-250403000370,M0106-006547,06/05/2025,1672,1,小立加_北京,0.3,0,北京,0
MO-250403000364,M0106-006547,06/05/2025,1673,1,小立加_北京,0.3,0,北京,0
MO-250403000357,M0106-006547,06/05/2025,1674,1,小立加_北京,0.3,0,北京,0
MO-250319001253,M0106-006547,06/05/2025,1675,1,小立加_北京,0.3,0,北京,0
MO-250319001252,M0106-006547,06/05/2025,1676,1,小立加_北京,0.3,0,北京,0
MO-250319001251,M0106-006547,06/05/2025,1677,1,小立加_北京,0.3,0,北京,0
MO-250403000370,M0106-006547,06/05/2025,1678,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250403000364,M0106-006547,06/05/2025,1679,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250403000357,M0106-006547,06/05/2025,1680,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250319001253,M0106-006547,06/05/2025,1681,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250319001252,M0106-006547,06/05/2025,1682,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250319001251,M0106-006547,06/05/2025,1683,1,立车KV1000_北京,1.92,0.675,北京,0
MO-241030000087,M0101-3941,06/05/2025,1684,1,I630柔性线_北京,2.5,0.5,北京,1
MO-250403000370,M0106-006547,06/05/2025,1685,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250403000364,M0106-006547,06/05/2025,1686,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250403000357,M0106-006547,06/05/2025,1687,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250319001253,M0106-006547,06/05/2025,1688,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250319001252,M0106-006547,06/05/2025,1689,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250319001251,M0106-006547,06/05/2025,1690,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-241030000087,M0101-3941,06/05/2025,1691,1,北村800_北京,3.3,0,北京,1
MO-250408001422,M0202-106916,06/05/2025,1692,1,DMU80P（电）_沈阳,0.4583,0.1,沈阳,0
MO-250408001420,M0202-106914,06/05/2025,1693,1,DMU80P（电）_沈阳,0.4583,0.1,沈阳,0
MO-250403000370,M0106-006547,06/05/2025,1694,1,小立加_北京,0.58,0.3,北京,0
MO-250403000364,M0106-006547,06/05/2025,1695,1,小立加_北京,0.58,0.3,北京,0
MO-250403000357,M0106-006547,06/05/2025,1696,1,小立加_北京,0.58,0.3,北京,0
MO-250319001253,M0106-006547,06/05/2025,1697,1,小立加_北京,0.58,0.3,北京,0
MO-250319001252,M0106-006547,06/05/2025,1698,1,小立加_北京,0.58,0.3,北京,0
MO-250319001251,M0106-006547,06/05/2025,1699,1,小立加_北京,0.58,0.3,北京,0
MO-241030000086,M0101-3941,06/05/2025,1700,1,北村800_北京,2.8,0,北京,1
MO-241030000085,M0101-3941,06/05/2025,1701,1,北村800_北京,2.8,0,北京,1
MO-241030000084,M0101-3941,06/05/2025,1702,1,北村800_北京,2.8,0,北京,1
MO-250207000650,M0106-000658,06/05/2025,1703,1,北村800_北京,4.68,0,北京,1
MO-250207000649,M0106-000658,06/05/2025,1704,1,北村800_北京,4.68,0,北京,1
MO-241030000087,M0101-3941,06/05/2025,1705,1,北村800_北京,4.5,0,北京,1
MO-250403000370,M0106-006547,06/05/2025,1706,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250403000364,M0106-006547,06/05/2025,1707,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250403000357,M0106-006547,06/05/2025,1708,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250319001253,M0106-006547,06/05/2025,1709,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250319001252,M0106-006547,06/05/2025,1710,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250319001251,M0106-006547,06/05/2025,1711,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250321000131,M0106-003525,06/05/2025,1712,6,小立加_北京,4.2,1,北京,0
MO-250207000650,M0106-000658,06/05/2025,1713,1,北村800_北京,3.94,0,北京,1
MO-250207000649,M0106-000658,06/05/2025,1714,1,北村800_北京,3.94,0,北京,1
MO-250401000009,M0106-006444,06/05/2025,1715,2,小五轴_北京,1,0.5,北京,0
MO-250321000130,M0106-003525,06/05/2025,1716,2,小立加_北京,1.4,1,北京,0
MO-250401000009,M0106-006444,06/05/2025,1717,2,小立加_北京,2.2,0,北京,0
MO-250207000648,M0106-000658,06/05/2025,1718,1,北村800_北京,4.68,0,北京,1
MO-250407003051,M0101-5995,06/05/2025,1719,1,I630柔性线_北京,0.57,0.5,北京,0
MO-250407003050,M0101-5995,06/05/2025,1720,1,I630柔性线_北京,0.57,0.5,北京,0
MO-250403000445,M0106-008223,06/05/2025,1721,2,小立加_北京,4,0.2,北京,0
MO-250321000131,M0106-003525,06/05/2025,1722,6,小立加_北京,3.9,0.5,北京,0
MO-250321000130,M0106-003525,06/05/2025,1723,2,小立加_北京,1.3,0.5,北京,0
MO-250407003051,M0101-5995,06/05/2025,1724,1,I630柔性线_北京,7,0.5,北京,0
MO-250407003050,M0101-5995,06/05/2025,1725,1,I630柔性线_北京,7,0.5,北京,0
MO-250403000370,M0106-006547,06/05/2025,1726,1,立车KV1000_北京,0.32,0.625,北京,0
MO-250403000364,M0106-006547,06/05/2025,1727,1,立车KV1000_北京,0.32,0.625,北京,0
MO-250403000357,M0106-006547,06/05/2025,1728,1,立车KV1000_北京,0.32,0.625,北京,0
MO-250319001253,M0106-006547,06/05/2025,1729,1,立车KV1000_北京,0.32,0.625,北京,0
MO-250319001252,M0106-006547,06/05/2025,1730,1,立车KV1000_北京,0.32,0.625,北京,0
MO-250319001251,M0106-006547,06/05/2025,1731,1,立车KV1000_北京,0.32,0.625,北京,0
MO-250401000009,M0106-006444,06/05/2025,1732,2,小立加_北京,2.2,0,北京,0
MO-250403000445,M0106-008223,07/05/2025,1733,2,小立加_北京,4.4,0.2,北京,0
MO-250321000130,M0106-003525,07/05/2025,1734,2,立车KV600_北京,0.8,0.425,北京,0
MO-250330000641,M0106-002380,07/05/2025,1735,1,小立加_北京,0.69,0.34,北京,0
